ID	group
1721.B12M	"[-30,-20)"
1721.B12T	"[-30,-20)"
1721.B15B	"[-30,-20)"
1721.B15M	"[-30,-20)"
1721.B15T	"[-30,-20)"
1721.B16B	"[-30,-20)"
1721.B16M	"[-30,-20)"
1721.B16T	"[-30,-20)"
1721.B17B	"[-30,-20)"
1721.B17M	"[-30,-20)"
1721.B17T	"[-30,-20)"
1721.B18B	"[-30,-20)"
1721.B18M	"[-30,-20)"
1721.B18T	"[-30,-20)"
1721.B19B	"[-30,-20)"
1721.B19M	"[-30,-20)"
1721.B19T	"[-30,-20)"
1721.B20B	"[-30,-20)"
1721.B20M	"[-30,-20)"
1721.B20T	"[-30,-20)"
1721.B21B	"[-30,-20)"
1721.B23B	"[-30,-20)"
1721.B23M	"[-30,-20)"
1721.B23T	"[-30,-20)"
1721.B24B	"[-30,-20)"
1721.B24M	"[-30,-20)"
1721.B24T	"[-30,-20)"
1721.B25M	"[-30,-20)"
1721.B25T	"[-30,-20)"
1721.B26B	"[-30,-20)"
1721.B26M	"[-30,-20)"
1721.B26T	"[-30,-20)"
1721.B27B	"[-30,-20)"
1721.B27M	"[-30,-20)"
1721.B27T	"[-30,-20)"
1721.B29B	"[-30,-20)"
1721.B29M	"[-30,-20)"
1721.B29T	"[-30,-20)"
1721.B2B	"[-30,-20)"
1721.B2M	"[-30,-20)"
1721.B30B	"[-30,-20)"
1721.B30M	"[-30,-20)"
1721.B30T	"[-30,-20)"
1721.B3B	"[-30,-20)"
1721.B3M	"[-30,-20)"
1721.B3T	"[-30,-20)"
1721.B4B	"[-30,-20)"
1721.B4M	"[-30,-20)"
1721.B4T	"[-30,-20)"
1721.B5B	"[-30,-20)"
1721.B5M	"[-30,-20)"
1721.B5T	"[-30,-20)"
1721.B6M	"[-30,-20)"
1721.B6T	"[-30,-20)"
1721.B7B	"[-30,-20)"
1721.B7M	"[-30,-20)"
1721.B7T	"[-30,-20)"
1721.B8B	"[-30,-20)"
1721.B8M	"[-30,-20)"
1721.B8T	"[-30,-20)"
1721.B9B	"[-30,-20)"
1721.B9M	"[-30,-20)"
1721.B9T	"[-30,-20)"
1721.R10B	"[-30,-20)"
1721.R10M	"[-30,-20)"
1721.R11B	"[-30,-20)"
1721.R11M	"[-30,-20)"
1721.R12M	"[-30,-20)"
1721.R12T	"[-30,-20)"
1721.R13B	"[-30,-20)"
1721.R13T	"[-30,-20)"
1721.R14M	"[-30,-20)"
1721.R14T	"[-30,-20)"
1721.R15B	"[-30,-20)"
1721.R15M	"[-30,-20)"
1721.R15T	"[-30,-20)"
1721.R16B	"[-30,-20)"
1721.R16M	"[-30,-20)"
1721.R17B	"[-30,-20)"
1721.R17M	"[-30,-20)"
1721.R17T	"[-30,-20)"
1721.R18B	"[-30,-20)"
1721.R18M	"[-30,-20)"
1721.R1B	"[-30,-20)"
1721.R1M	"[-30,-20)"
1721.R1T	"[-30,-20)"
1721.R20B	"[-30,-20)"
1721.R20M	"[-30,-20)"
1721.R21B	"[-30,-20)"
1721.R21M	"[-30,-20)"
1721.R22B	"[-30,-20)"
1721.R22M	"[-30,-20)"
1721.R23B	"[-30,-20)"
1721.R23T	"[-30,-20)"
1721.R24B	"[-30,-20)"
1721.R24T	"[-30,-20)"
1721.R25B	"[-30,-20)"
1721.R25M	"[-30,-20)"
1721.R26M	"[-30,-20)"
1721.R27B	"[-30,-20)"
1721.R27M	"[-30,-20)"
1721.R28M	"[-30,-20)"
1721.R28T	"[-30,-20)"
1721.R29M	"[-30,-20)"
1721.R2B	"[-30,-20)"
1721.R2M	"[-30,-20)"
1721.R30B	"[-30,-20)"
1721.R30M	"[-30,-20)"
1721.R3B	"[-30,-20)"
1721.R3T	"[-30,-20)"
1721.R4B	"[-30,-20)"
1721.R4M	"[-30,-20)"
1721.R4T	"[-30,-20)"
1721.R5M	"[-30,-20)"
1721.R6B	"[-30,-20)"
1721.R6M	"[-30,-20)"
1721.R6T	"[-30,-20)"
1721.R7M	"[-30,-20)"
1721.R7T	"[-30,-20)"
1721.R8B	"[-30,-20)"
1721.R8M	"[-30,-20)"
1721.R9B	"[-30,-20)"
1721.R9M	"[-30,-20)"
1721.R9T	"[-30,-20)"
1721.S10B	"[-30,-20)"
