OO	Latitude	Location
1882	35.117	Rhizosphere
1885	35.117	Rhizosphere
1873	35.117	Rhizosphere
1815	35.117	Rhizosphere
1578	35.117	Rhizosphere
1752	35.117	Rhizosphere
1894	35.117	Rhizosphere
1586	35.117	Rhizosphere
1895	35.117	Rhizosphere
1740	35.117	Rhizosphere
1851	35.117	Rhizosphere
1845	35.117	Rhizosphere
1468	35.117	Rhizosphere
1916	35.117	Rhizosphere
1773	35.117	Rhizosphere
1732	35.117	Rhizosphere
1612	35.117	Rhizosphere
1725	35.117	Rhizosphere
1660	35.117	Rhizosphere
1816	35.117	Rhizosphere
1771	35.117	Rhizosphere
1821	35.117	Rhizosphere
1949	35.117	Rhizosphere
1847	35.117	Rhizosphere
1831	35.117	Rhizosphere
1961	35.117	Rhizosphere
1815	35.117	Rhizosphere
1761	35.117	Rhizosphere
1768	35.117	Rhizosphere
1726	35.117	Rhizosphere
1787	35.117	Rhizosphere
1840	35.117	Rhizosphere
1864	35.117	Rhizosphere
1772	35.117	Rhizosphere
1818	35.117	Rhizosphere
1747	35.117	Rhizosphere
1757	35.117	Rhizosphere
1866	35.117	Rhizosphere
1587	35.117	Rhizosphere
1688	35.117	Rhizosphere
1744	35.117	Rhizosphere
1851	35.117	Rhizosphere
1975	35.117	Rhizosphere
1899	35.117	Rhizosphere
1792	35.117	Rhizosphere
1869	35.117	Rhizosphere
1790	35.117	Rhizosphere
1708	35.117	Rhizosphere
1893	35.117	Rhizosphere
1901	35.117	Rhizosphere
1788	35.117	Rhizosphere
1784	35.117	Rhizosphere
1755	35.117	Rhizosphere
1748	35.117	Rhizosphere
1771	35.117	Rhizosphere
1891	35.117	Rhizosphere
1893	35.117	Rhizosphere
1980	35.117	Rhizosphere
1884	35.117	Rhizosphere
1758	35.117	Rhizosphere
1762	35.117	Rhizosphere
1401	35.117	Rhizosphere
1698	35.117	Rhizosphere
1823	35.117	Rhizosphere
1774	35.117	Rhizosphere
1894	35.117	Rhizosphere
1808	35.117	Rhizosphere
1650	35.117	Rhizosphere
1697	35.117	Rhizosphere
1711	35.117	Rhizosphere
1507	35.117	Rhizosphere
1692	35.117	Rhizosphere
1611	35.117	Rhizosphere
1395	35.117	Rhizosphere
1449	35.117	Rhizosphere
1774	35.117	Rhizosphere
1692	35.117	Rhizosphere
1472	35.117	Rhizosphere
1649	35.117	Rhizosphere
1631	35.117	Rhizosphere
1734	35.117	Rhizosphere
1774	35.117	Rhizosphere
1886	35.117	Rhizosphere
1801	35.117	Rhizosphere
1809	35.117	Rhizosphere
1868	35.117	Rhizosphere
1697	35.117	Rhizosphere
1907	35.117	Rhizosphere
1958	35.117	Rhizosphere
1909	35.117	Rhizosphere
1932	35.117	Rhizosphere
1615	35.117	Rhizosphere
1693	35.117	Rhizosphere
1780	35.117	Rhizosphere
1719	35.117	Rhizosphere
1717	35.117	Rhizosphere
1710	35.117	Rhizosphere
1729	35.117	Rhizosphere
1835	35.117	Rhizosphere
1738	35.117	Rhizosphere
1903	35.117	Rhizosphere
1720	35.117	Rhizosphere
1811	35.117	Rhizosphere
1759	35.117	Rhizosphere
1730	35.117	Rhizosphere
1781	35.117	Rhizosphere
1678	35.117	Rhizosphere
1894	35.117	Rhizosphere
1885	35.117	Rhizosphere
1832	35.117	Rhizosphere
1745	35.117	Rhizosphere
1893	35.117	Rhizosphere
1777	35.117	Rhizosphere
1687	35.117	Rhizosphere
1612	35.117	Rhizosphere
1652	35.117	Rhizosphere
1657	35.117	Rhizosphere
1833	35.117	Rhizosphere
1861	35.117	Rhizosphere
1984	35.117	Rhizosphere
1797	35.117	Rhizosphere
2018	35.117	Rhizosphere
1840	35.117	Rhizosphere
1953	35.117	Rhizosphere
1909	35.117	Rhizosphere
1842	35.117	Rhizosphere
1680	35.117	Rhizosphere
1842	35.117	Rhizosphere
