ID	group
678.OA.mesocosm.433	"[10,20)"
678.OA.mesocosm.435	"[10,20)"
678.OA.mesocosm.436	"[10,20)"
678.OA.mesocosm.437	"[10,20)"
678.OA.mesocosm.438	"[10,20)"
678.OA.mesocosm.439	"[10,20)"
678.OA.mesocosm.462	"[10,20)"
678.OA.mesocosm.463	"[10,20)"
678.OA.mesocosm.378	"[10,20)"
678.OA.mesocosm.379	"[10,20)"
678.OA.mesocosm.380	"[10,20)"
678.OA.mesocosm.381	"[10,20)"
678.OA.mesocosm.382	"[10,20)"
678.OA.mesocosm.383	"[10,20)"
678.OA.mesocosm.384	"[10,20)"
678.OA.mesocosm.408	"[10,20)"
678.OA.mesocosm.409	"[10,20)"
678.OA.mesocosm.410	"[10,20)"
678.OA.mesocosm.411	"[10,20)"
2080.S63D435	"[10,20)"
1240.2105B	"[10,20)"
1240.2105BCDNA	"[10,20)"
1240.2105T	"[10,20)"
1240.2105TCDNA	"[10,20)"
804.3876.1104	"[10,20)"
804.LS11.30	"[10,20)"
804.LS11.31	"[10,20)"
804.LS11.32	"[10,20)"
1240.0911B	"[10,20)"
1240.0911BCDNA	"[10,20)"
1240.0911T	"[10,20)"
1240.0911TCDNA	"[10,20)"
2080.S33D365	"[10,20)"
2080.S39D435	"[10,20)"
2080.S57D435	"[10,20)"
1240.0206B	"[10,20)"
1240.0206BCDNA	"[10,20)"
1240.0206T	"[10,20)"
1240.0206TCDNA	"[10,20)"
1240.1409B	"[10,20)"
1240.1409BCDNA	"[10,20)"
1240.1409T	"[10,20)"
1240.1409TCDNA	"[10,20)"
2080.S71D62	"[10,20)"
1240.2610B	"[10,20)"
1240.2610BCDNA	"[10,20)"
1240.2610TCDNA	"[10,20)"
1240.2209B	"[10,20)"
1240.2209BCDNA	"[10,20)"
1240.2209T	"[10,20)"
1240.2209TCDNA	"[10,20)"
1240.1307T	"[10,20)"
1240.1307TCDNA	"[10,20)"
1240.1307B	"[10,20)"
1240.1307BCDNA	"[10,20)"
1240.2206B	"[10,20)"
1240.2206BCDNA	"[10,20)"
1240.2206t	"[10,20)"
1240.2206TCDNA	"[10,20)"
1240.0709B	"[10,20)"
1240.0709BCDNA	"[10,20)"
1240.0709T	"[10,20)"
1240.0709TCDNA	"[10,20)"
1240.1910B	"[10,20)"
1240.1910BCDNA	"[10,20)"
1240.1910T	"[10,20)"
1240.1910TCDNA	"[10,20)"
2080.S63D60.85	"[10,20)"
1240.0710B	"[10,20)"
1240.0710BCDNA	"[10,20)"
1240.0710T	"[10,20)"
1240.0710TCDNA	"[10,20)"
1240.0109B	"[10,20)"
1240.0109BCDNA	"[10,20)"
1240.0109T	"[10,20)"
1240.0109TCDNA	"[10,20)"
1240.1210B	"[10,20)"
1240.1210BCDNA	"[10,20)"
1240.1210T	"[10,20)"
1240.1210TCDNA	"[10,20)"
1240.2809B	"[10,20)"
1240.2809BCDNA	"[10,20)"
1240.2809T	"[10,20)"
1240.2809TCDNA	"[10,20)"
2080.S45D435	"[10,20)"
1240.0707B	"[10,20)"
1240.0707BCDNA	"[10,20)"
1240.0707T	"[10,20)"
1240.0707TCDNA	"[10,20)"
804.LS11.127	"[10,20)"
804.LS11.128	"[10,20)"
804.LS11.129	"[10,20)"
804.LS11.130	"[10,20)"
804.LS11.131	"[10,20)"
1240.2906B	"[10,20)"
1240.2906BCDNA	"[10,20)"
1240.2906T	"[10,20)"
1240.2906TCDNA	"[10,20)"
1240.1208B	"[10,20)"
1240.1208BCDNA	"[10,20)"
1240.1208T	"[10,20)"
1240.1208TCDNA	"[10,20)"
905.SA.Station.4.tF	"[10,20)"
905.SA.Station.4.t0	"[10,20)"
905.SA.Station.3.tF	"[10,20)"
905.SA.Station.3.t0	"[10,20)"
905.SA.Station.2.tF	"[10,20)"
905.SA.Station.2.t0	"[10,20)"
905.SA.Station.1.tF	"[10,20)"
905.SA.Station.1.t0	"[10,20)"
905.SA.Station.8.tF	"[10,20)"
905.SA.Station.8.t0	"[10,20)"
905.SA.Station.7.tF	"[10,20)"
905.SA.Station.7.t0	"[10,20)"
905.SA.Station.6.tF	"[10,20)"
905.SA.Station.6.t0	"[10,20)"
905.SA.Station.5.tF	"[10,20)"
905.SA.Station.5.t0	"[10,20)"
2080.S30D215	"[10,20)"
2080.S54D365	"[10,20)"
2080.S60D315	"[10,20)"
2080.S60D115	"[10,20)"
889.25May.3	"[10,20)"
889.25May.4	"[10,20)"
889.25May.2	"[10,20)"
889.25May.1	"[10,20)"
804.LS11.69	"[10,20)"
804.LS11.70	"[10,20)"
804.LS11.70a	"[10,20)"
804.LS11.71	"[10,20)"
804.LS11.71a	"[10,20)"
804.LS11.72	"[10,20)"
804.LS11.72a	"[10,20)"
804.LS11.19	"[10,20)"
804.LS11.20	"[10,20)"
889.26May.3	"[10,20)"
889.26May.4	"[10,20)"
889.26May.2	"[10,20)"
889.26May.1	"[10,20)"
2080.S54D60.85	"[10,20)"
804.Julie.1	"[20,30)"
804.Julie.10	"[20,30)"
804.Julie.11	"[20,30)"
804.Julie.12	"[20,30)"
804.Julie.2	"[20,30)"
804.Julie.3	"[20,30)"
804.Julie.4	"[20,30)"
804.Julie.5	"[20,30)"
804.Julie.6	"[20,30)"
804.Julie.7	"[20,30)"
804.Julie.8	"[20,30)"
804.Julie.9	"[20,30)"
2080.S45D115	"[20,30)"
2080.S48D85	"[20,30)"
2080.S42D60.85	"[20,30)"
2080.S16D90	"[20,30)"
2080.S39D60.85	"[20,30)"
2080.S24D85	"[20,30)"
