Chao1	Latitude	Location
97	55.873	Soil
1083.848276	55.873	Water
431.1071429	55.873	Water
857.5116279	55.873	Water
1131.545455	55.873	Soil
629.2916667	55.873	Soil
784.8333333	55.873	Water
582.1449275	55.873	Soil
477.2678571	55.873	Soil
246.2307692	55.873	Soil
254.5	55.873	Water
139.0769231	55.873	Water
65.14285714	55.873	Soil
175.0909091	55.873	Soil
644	55.873	Water
591	55.873	Soil
668.0882353	55.873	Soil
339.5277778	55.873	Soil
439.1276596	55.873	Soil
446.9268293	55.873	Soil
217	55.873	Soil
204.6818182	55.873	Soil
391.4545455	55.873	Water
369.9130435	55.905	Water
781.9736842	55.905	Water
2057	55.905	Soil
1832.726804	55.905	Soil
1707.434783	55.906	Soil
1646.196078	55.905	Soil
1726	55.905	Soil
1526.542986	55.905	Soil
2019.681223	55.905	Soil
1893.456221	55.905	Soil
1916.681159	55.905	Water
2247.546296	55.905	Soil
2524.060729	55.905	Soil
2178.166667	55.905	Soil
1941.338645	55.906	Soil
525.3030303	55.905	Water
1687.673267	55.905	Soil
1677.681564	55.905	Soil
1730.407895	55.905	Soil
1791.251046	55.905	Soil
1738.448649	55.905	Soil
1957.091286	55.905	Soil
1694.831325	55.905	Soil
2044.61165	55.905	Soil
1693.53202	55.905	Soil
1581.236842	55.906	Soil
533.9574468	55.905	Water
1818.005	55.905	Soil
1643.305085	55.905	Soil
1732.874396	55.905	Soil
2010.2	55.906	Soil
1850.635514	55.905	Soil
1679.475936	55.905	Soil
1966.69697	55.905	Soil
1411.656051	55.905	Soil
2237.570755	55.905	Soil
1836.076923	55.905	Soil
1699.887255	55.906	Soil
1774.023256	55.905	Soil
2220.296296	55.905	Soil
164	55.906	Water
2036.359606	55.905	Soil
1935.111111	55.905	Soil
1764.512953	55.905	Soil
1959.041152	55.905	Soil
2248.279661	55.905	Soil
1841.17561	55.905	Soil
1885.03352	55.906	Soil
2365.980488	55.905	Soil
1801.81405	55.905	Soil
2282.196507	55.905	Soil
2454.506329	55.906	Soil
1782.43913	55.906	Soil
2050.380488	55.905	Soil
1571.515695	55.905	Soil
1994.693333	55.905	Soil
1922.475	55.906	Soil
1448.295181	55.905	Water
2066.539419	55.905	Soil
1933.861224	55.905	Soil
2227.3875	55.905	Soil
2132.542017	55.906	Soil
1704.825	55.906	Soil
2128.484018	55.906	Soil
2138.146341	55.905	Soil
1745.4	55.905	Soil
2059.785047	55.905	Soil
1674.685567	55.906	Soil
1936.926471	55.906	Soil
2020.244635	55.905	Soil
2102.784141	55.905	Soil
2264.412245	55.905	Soil
2268.287554	55.906	Soil
663.8191489	55.905	Water
205.8823529	55.905	Water
756.6790123	55.905	Soil
789.3684211	55.905	Soil
1669.508671	55.906	Soil
1258.081301	55.906	Soil
1236.580645	55.905	Soil
1087	55.905	Soil
1696.714286	55.905	Soil
1496.02	55.906	Soil
1650.674074	55.906	Soil
1995.622807	55.905	Water
638.5454545	55.905	Soil
757.3888889	55.905	Soil
529.9268293	55.906	Water
1199.526316	55.906	Soil
1098.213483	55.905	Soil
928.9428571	55.905	Soil
1381.974194	55.905	Soil
1562.768	55.906	Soil
1377.89726	55.906	Soil
2122.788018	55.905	Soil
794.5151515	55.905	Soil
944.0666667	55.905	Soil
489.7307692	55.905	Water
1408.008547	55.906	Soil
1124.03	55.905	Soil
807.4029851	55.905	Soil
1422.195804	55.905	Soil
1247.631902	55.906	Soil
1216.351351	55.906	Soil
2183.909091	55.905	Soil
848.119403	55.905	Soil
768.6857143	55.905	Soil
788.7692308	55.905	Soil
1223.403974	55.906	Soil
1348.899083	55.906	Soil
1568.539474	55.905	Water
1016.261905	55.905	Soil
675.4354839	55.905	Soil
1345.375	55.905	Soil
1327.72043	55.906	Soil
2134.89	55.905	Soil
