ID	group
2229.W1.N1.4.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N1.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r	"[10,15)"
2229.S1.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S1.N3.5.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.5.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.5.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.5.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N3.5.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W1.N2.6.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.6.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N2.6.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.4.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.4.HP2.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.4.HP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.4.HP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.4.HP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.6.HP1.Thomas.CMB.Seaweed.lane5.NoIndex.L005.r	"[10,15)"
2229.W1.N3.5.SP3.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W1.N3.5.SP4.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
