Chao1	Latitude	Location
615.0285714	31.71313	Surface
138.6666667	31.71313	Surface
169.8695652	31.71313	Surface
168.5	31.71313	Surface
123.125	31.71313	Surface
184.9166667	31.71313	Surface
346.4883721	31.76795	Surface
491.5625	31.76795	Surface
123.3157895	31.76795	Surface
247.1578947	31.76795	Surface
334.6511628	31.76795	Surface
168.3333333	31.76795	Surface
80.11111111	31.76795	Surface
111.5	31.76795	Surface
256.8947368	31.76795	Surface
63.8125	31.76795	Surface
237.1351351	35.781	Surface
384.1176471	35.781	Surface
310.2222222	35.781	Surface
265.6923077	35.781	Surface
245.1935484	35.781	Surface
483.1587302	35.781	Surface
405.0227273	35.781	Surface
951.2803738	35.781	Surface
349.3636364	35.781	Surface
516.4242424	35.781	Surface
408.0277778	35.781	Surface
509.4117647	35.781	Surface
181.1153846	35.781	Surface
459.1754386	35.781	Surface
212.3157895	35.781	Surface
613	35.817	Surface
652.875	35.817	Surface
887.3243243	35.817	Surface
653.75	35.817	Surface
409.1162791	35.817	Surface
323.4761905	35.817	Surface
190.6	35.817	Surface
320.4545455	35.817	Surface
126.3636364	31.86453	Surface
241	31.86453	Surface
127.9090909	31.86453	Surface
466.0222222	31.86453	Surface
298.375	31.86453	Surface
318.0909091	43.425683	Surface
355.5454545	43.425683	Surface
368.1818182	43.425683	Surface
472.2553191	35.817	Surface
315.4	35.817	Surface
367.1818182	35.748	Surface
446	35.748	Surface
391.0212766	35.748	Surface
351.0681818	35.748	Surface
340.893617	35.748	Surface
212.3333333	35.748	Surface
190	35.748	Surface
215.5	35.748	Surface
160.5	35.748	Surface
182.1666667	35.748	Surface
555.5	33.96665	Surface
431.25	33.96665	Surface
190	33.96665	Surface
403	33.96665	Surface
494.372549	33.96665	Surface
231.2857143	33.96665	Surface
245.3571429	33.96665	Surface
352	33.96665	Surface
837.2631579	33.96665	Surface
363.6666667	34.01925	Surface
438	34.01925	Surface
402.1081081	34.01925	Surface
547.2040816	34.01925	Surface
616.3636364	34.01925	Surface
79.66666667	34.01925	Surface
72	34.01925	Surface
276.3448276	34.01925	Surface
603.6086957	34.01925	Surface
377.0588235	34.01925	Surface
198.5555556	33.9998	Surface
640.3684211	33.9998	Surface
445.06	33.9998	Surface
299.9166667	33.9998	Surface
476	33.9998	Surface
201.6818182	33.9998	Surface
213.0588235	33.9998	Surface
292.1071429	33.9998	Surface
303.5	33.9998	Surface
597.2727273	33.9998	Surface
232.5555556	33.194	Rhizosphere
322.2222222	33.194	Rhizosphere
326.375	33.194	Rhizosphere
417.0967742	33.194	Rhizosphere
303.625	33.194	Rhizosphere
354.3918919	33.194	Rhizosphere
464.375	33.194	Rhizosphere
284.5555556	33.194	Rhizosphere
278.625	33.194	Rhizosphere
7	41.01493	Corpus
1123.54067	41.01507	Corpus
2295.008621	41.06278	Rhizosphere
3159.25	35.117	Rhizosphere
3235.7	35.117	Rhizosphere
3413.544118	35.117	Rhizosphere
3737.128028	35.117	Rhizosphere
3355.396501	35.117	Rhizosphere
3003.142458	35.117	Rhizosphere
3442.726027	35.117	Rhizosphere
3225.424242	35.117	Rhizosphere
3473.52809	35.117	Rhizosphere
3415.647059	35.117	Rhizosphere
3272.605263	35.117	Rhizosphere
2887.693662	35.117	Rhizosphere
3169.017544	35.117	Rhizosphere
3632.343465	35.117	Rhizosphere
2833.960656	35.117	Rhizosphere
3456.50289	35.117	Rhizosphere
3386.381579	35.117	Rhizosphere
3567.554859	35.117	Rhizosphere
3441.214876	35.117	Rhizosphere
2973.413386	35.117	Rhizosphere
3686.614035	35.117	Rhizosphere
3193.858407	35.117	Rhizosphere
3172.003135	35.117	Rhizosphere
