Latitude	Shannon	Location
42.17566	8.914467563	Non-saline
42.17566	8.739851751	Non-saline
42.17566	5.312022062	Non-saline
42.17566	9.066556888	Non-saline
42.17566	9.423346968	Non-saline
42.17566	4.882643582	Non-saline
42.17566	8.775975268	Non-saline
42.17566	8.713668955	Non-saline
42.17566	5.115375274	Non-saline
42.17566	9.115794841	Non-saline
42.17566	7.55811718	Non-saline
42.17566	4.692277738	Non-saline
42.06	9.515128213	Non-saline
42.06	9.60772205	Non-saline
42.06	9.645694512	Non-saline
42.06	9.641801878	Non-saline
42.06	9.677522532	Non-saline
42.06	9.608878858	Non-saline
42.06	9.693604616	Non-saline
42.06	9.782606278	Non-saline
42.06	9.629338368	Non-saline
42.06	9.7722868	Non-saline
42.06	9.742566094	Non-saline
42.06	9.698334821	Non-saline
42.06	9.716343177	Non-saline
42.06	9.718422773	Non-saline
42.06	9.587766093	Non-saline
42.06	9.731173289	Non-saline
42.06	9.792868309	Non-saline
42.06	9.756237969	Non-saline
42.06	9.751962206	Non-saline
42.06	9.810792844	Non-saline
42.06	9.682934206	Non-saline
42.06	9.639927588	Non-saline
42.06	9.722809554	Non-saline
42.06	9.758312378	Non-saline
42.06	9.724135382	Non-saline
42.06	9.603537623	Non-saline
42.06	9.438552763	Non-saline
42.06	9.488361293	Non-saline
42.06	9.511497559	Non-saline
42.06	9.259125542	Non-saline
42.06	9.482379109	Non-saline
42.06	9.250123758	Non-saline
42.06	9.309929102	Non-saline
42.06	9.31627872	Non-saline
42.06	9.189853865	Non-saline
42.06	9.262936413	Non-saline
42.06	9.110193478	Non-saline
42.06	9.245958097	Non-saline
42.06	8.948288913	Non-saline
42.06	8.706415271	Non-saline
42.06	9.026773821	Non-saline
42.06	8.931017668	Non-saline
32.76	5.560585876	Saline
33.37	6.991909656	Saline
33.48	6.076015188	Non-saline
32.43	7.249859528	Saline
32.47	6.504948233	Saline
31.85	5.014158387	Saline
32.12	7.269774621	Saline
30.65	4.721547727	Non-saline
33.12	6.508274911	Saline
33.06	6.849363892	Saline
33.11	6.84160939	Saline
29.21	6.07532777	Non-saline
34.59	6.086352609	Saline
33.04	5.932607641	Saline
29.45	8.944363831	Non-saline
34.6	8.525945578	Non-saline
32.58	6.86808571	Saline
32.54	7.082436755	Saline
37.43155278	2.817545551	Animal
37.32240556	2.434649631	Animal
37.20910278	2.297102843	Animal
37.32783056	3.177946743	Animal
37.40583611	1.698866503	Animal
37.32783056	2.89223924	Animal
37.40583611	3.162193577	Animal
37.25371111	3.01901904	Animal
37.32654722	3.529196181	Animal
37.32654722	3.55809618	Animal
37.29330833	2.838558341	Animal
37.34600556	1.609683429	Animal
37.32654722	2.713644104	Animal
37.32654722	2.558608655	Animal
37.32783056	2.065727165	Animal
37.32654722	2.71371655	Animal
37.32654722	2.58123758	Animal
37.40583611	2.545265006	Animal
37.40583611	2.851553247	Animal
37.37229722	2.12296207	Animal
37.17907778	2.869315629	Animal
37.37229722	2.422630014	Animal
37.29563056	3.676816472	Animal
37.31888611	3.616815016	Animal
37.40583611	2.50615863	Animal
37.17932778	3.003126009	Animal
37.28454722	1.830549748	Animal
37.37229722	2.89334683	Animal
37.28454722	2.133822965	Animal
37.28454722	3.557268552	Animal
37.29330833	2.969875339	Animal
37.32783056	2.411649367	Animal
37.32654722	2.687910989	Animal
37.32654722	3.071245277	Animal
37.34600556	2.241674268	Animal
37.28454722	2.200137489	Animal
37.40583611	2.18215423	Animal
37.38953889	2.937295632	Animal
37.25371111	1.426735614	Animal
37.32654722	2.760239751	Animal
37.12272222	1.377142436	Animal
37.31888611	3.364218508	Animal
37.40583611	1.275310722	Animal
37.32240556	3.879540582	Animal
37.32654722	2.276232755	Animal
37.18823889	1.750471811	Animal
37.32783056	3.060227658	Animal
37.28454722	1.887196075	Animal
37.40583611	2.572431402	Animal
37.28454722	1.690432245	Animal
37.40583611	7.818680031	Animal
37.38953889	2.698216683	Animal
37.19090278	1.813390346	Animal
37.28771389	1.861256853	Animal
37.12272222	2.697304925	Animal
37.40583611	2.564810278	Animal
37.37229722	1.919049728	Animal
37.32654722	3.192825196	Animal
37.32654722	2.962689489	Animal
37.32654722	6.306013669	Animal
37.32654722	1.870221284	Animal
37.28454722	1.929274029	Animal
37.17907778	2.631352905	Animal
37.28454722	6.345436845	Animal
37.34600556	1.25442741	Animal
37.40583611	5.780962877	Animal
37.32196944	1.856944532	Animal
37.17907778	2.816763012	Animal
37.17907778	3.195048616	Animal
37.28771389	2.973767097	Animal
37.37229722	2.518268057	Animal
37.26593333	2.352079175	Animal
37.14837778	2.113595204	Animal
37.32654722	2.252001916	Animal
37.28454722	2.224522341	Animal
37.32654722	2.316130711	Animal
37.37229722	3.476244238	Animal
37.17907778	1.831339444	Animal
37.17907778	3.34067811	Animal
37.40583611	2.102690355	Animal
37.31146944	3.15098838	Animal
37.14837778	2.163092195	Animal
37.34600556	2.417906771	Animal
37.25371111	2.193000511	Animal
37.32654722	2.423195193	Animal
37.43306389	2.056142971	Animal
37.37229722	2.671879716	Animal
37.40583611	3.523344012	Animal
37.17907778	1.833859359	Animal
37.17907778	2.623737274	Animal
37.29563056	2.368197777	Animal
37.17932778	3.44333932	Animal
37.37229722	2.278834358	Animal
37.31888611	2.503560359	Animal
37.28454722	2.236243866	Animal
37.32121667	3.047068477	Animal
37.29330833	2.528864885	Animal
37.34600556	2.260675047	Animal
37.32654722	3.26716296	Animal
37.18823889	3.091211048	Animal
37.17907778	2.407650443	Animal
37.17907778	2.103185299	Animal
37.29563056	1.633142669	Animal
37.17907778	3.103582813	Animal
37.17907778	2.09713994	Animal
37.43306389	2.93936509	Animal
37.40583611	2.523833625	Animal
37.37229722	2.178856344	Animal
37.29330833	1.822826646	Animal
37.37229722	2.725741155	Animal
37.38953889	2.854276032	Animal
37.38953889	3.598336612	Animal
37.17907778	3.076227684	Animal
37.17907778	2.199132382	Animal
37.31888611	2.92197845	Animal
37.17932778	3.019640742	Animal
37.17907778	2.608161161	Animal
37.31146944	3.358337666	Animal
37.40583611	1.795549484	Animal
37.28454722	2.27518613	Animal
37.38953889	2.732503889	Animal
37.17907778	3.808528616	Animal
37.17907778	2.842487209	Animal
37.37229722	2.646279416	Animal
37.37229722	0.899679781	Animal
37.28771389	2.295514214	Animal
37.17907778	3.274711912	Animal
37.40583611	3.306238191	Animal
37.28454722	2.211795789	Animal
37.37229722	2.65816122	Animal
37.37229722	2.233453386	Animal
37.37229722	2.806051057	Animal
37.37229722	2.364873862	Animal
37.37229722	1.141888728	Animal
37.28454722	2.299777629	Animal
37.28771389	2.426412048	Animal
37.28454722	1.179462638	Animal
37.34600556	0.551453112	Animal
37.25371111	2.758134172	Animal
37.40583611	2.666007372	Animal
37.43306389	2.886819407	Animal
37.40583611	2.778528808	Animal
37.32654722	1.542436918	Animal
37.28454722	0.625222435	Animal
37.25371111	2.860058009	Animal
37.29330833	3.071739873	Animal
37.40583611	1.503919588	Animal
37.40583611	3.077747365	Animal
37.34600556	2.40361474	Animal
37.37229722	2.407016905	Animal
37.37229722	2.632758106	Animal
37.19090278	2.290791488	Animal
37.28454722	2.169448613	Animal
37.28454722	1.777206424	Animal
37.25371111	1.18333242	Animal
37.17932778	3.626293424	Animal
37.40583611	3.362595491	Animal
37.17932778	3.527539654	Animal
37.40583611	2.535584134	Animal
37.19090278	2.295324206	Animal
37.28454722	2.253375278	Animal
37.28454722	2.825376843	Animal
37.19090278	1.399038032	Animal
37.18823889	2.922830807	Animal
37.17932778	2.926135751	Animal
37.28454722	1.986639004	Animal
37.31146944	2.783236954	Animal
37.37229722	1.48864389	Animal
37.28454722	1.606987725	Animal
37.28454722	2.749596362	Animal
37.32654722	4.212932511	Animal
37.31399167	3.383839523	Animal
37.40583611	2.743718974	Animal
37.28454722	1.983353903	Animal
37.28454722	1.685260867	Animal
37.28454722	2.352854281	Animal
37.28454722	2.985877408	Animal
37.28454722	1.481426222	Animal
37.34600556	1.828072292	Animal
37.17907778	1.206489239	Animal
37.28771389	2.358200874	Animal
37.40583611	3.051459854	Animal
37.37229722	4.145859288	Animal
37.28454722	3.017771591	Animal
37.28454722	2.062575954	Animal
37.28454722	2.553558111	Animal
37.28454722	2.216316173	Animal
37.28454722	2.222458623	Animal
37.25371111	2.160857312	Animal
37.31888611	3.045852888	Animal
37.40583611	2.756553374	Animal
37.32654722	2.515791863	Animal
37.32654722	4.034932832	Animal
37.28454722	2.207881808	Animal
37.34600556	1.741731782	Animal
37.28454722	2.356480816	Animal
37.28454722	1.126022441	Animal
37.34600556	1.581110495	Animal
37.25371111	2.935561723	Animal
37.25371111	0.505006492	Animal
37.28454722	2.381470209	Animal
37.25371111	2.827400966	Animal
37.32654722	2.514859668	Animal
37.32783056	3.001472592	Animal
37.32654722	3.095069085	Animal
37.32783056	2.418088619	Animal
37.40583611	2.816699699	Animal
37.40583611	2.670187378	Animal
37.28454722	2.905856935	Animal
37.25371111	1.597099131	Animal
37.37229722	2.713245091	Animal
37.28454722	2.495745283	Animal
37.40583611	1.44076474	Animal
37.32654722	2.686984545	Animal
37.40583611	3.594932543	Animal
37.32121667	3.214803341	Animal
37.40583611	0.39762443	Animal
37.17907778	2.138079237	Animal
37.32783056	2.364527888	Animal
37.25371111	2.016295109	Animal
37.34600556	1.854365387	Animal
37.40583611	1.757479517	Animal
37.28454722	1.842968078	Animal
37.32654722	1.3633909	Animal
37.32240556	3.105692322	Animal
37.40583611	2.976103626	Animal
37.32654722	3.057701085	Animal
37.40583611	2.214966039	Animal
37.32240556	3.156865931	Animal
37.32783056	1.437660488	Animal
37.25371111	1.894360403	Animal
37.31146944	1.906025114	Animal
37.40583611	2.32442477	Animal
37.28454722	2.196977951	Animal
37.32654722	2.665983251	Animal
37.32654722	2.419089377	Animal
37.40583611	2.155913125	Animal
37.33003611	1.761238903	Animal
37.32654722	2.341582821	Animal
37.37229722	3.461902512	Animal
37.25371111	1.374677178	Animal
37.28454722	1.214852737	Animal
37.28454722	2.457570205	Animal
37.32654722	2.263892928	Animal
37.38953889	2.002740122	Animal
37.38953889	3.181862126	Animal
37.17907778	1.774055554	Animal
37.18823889	0.766047777	Animal
37.32654722	1.57588189	Animal
37.25371111	0.30210345	Animal
37.28454722	2.501570815	Animal
37.28454722	2.255817652	Animal
37.28454722	5.22792875	Animal
37.28454722	2.094610814	Animal
37.38953889	2.180449637	Animal
37.17907778	1.890448153	Animal
37.32654722	0.822002153	Animal
37.37229722	1.913576694	Animal
37.31399167	3.274379044	Animal
37.40583611	3.492245107	Animal
37.28454722	2.247093532	Animal
37.28454722	1.004670143	Animal
37.37229722	0.692855635	Animal
37.28454722	0.486839037	Animal
37.40583611	1.877211063	Animal
37.38953889	3.574186797	Animal
37.32654722	3.5985866	Animal
37.17932778	3.539744354	Animal
37.28454722	2.052864908	Animal
37.28454722	2.719224726	Animal
37.20910278	2.115932644	Animal
37.40583611	1.607736437	Animal
37.25371111	1.99153474	Animal
37.32654722	1.619329452	Animal
37.28454722	2.630282161	Animal
37.28454722	0.91787664	Animal
37.28454722	4.764405551	Animal
37.28454722	2.730870124	Animal
37.17907778	2.289976075	Animal
37.17907778	2.032820216	Animal
37.28454722	3.572654927	Animal
37.32654722	2.367879584	Animal
37.17907778	0.353181302	Animal
37.38953889	1.816754914	Animal
37.28771389	1.568352742	Animal
37.40583611	2.43883693	Animal
37.28454722	2.141679146	Animal
37.28454722	6.55541261	Animal
37.17907778	2.70036645	Animal
37.17907778	7.835608749	Animal
37.17907778	2.838350274	Animal
37.31399167	1.560256198	Animal
37.17932778	2.994143595	Animal
37.37229722	2.663030608	Animal
37.32240556	1.825945131	Animal
37.28454722	5.032529705	Animal
37.28454722	0.55888324	Animal
37.17907778	1.401486155	Animal
37.71095556	3.135909204	Animal
37.32654722	2.374153549	Animal
37.17932778	3.347097054	Animal
37.40583611	2.109345161	Animal
37.32654722	1.80209519	Animal
37.28454722	5.839865713	Animal
37.28454722	6.209215481	Animal
37.17907778	2.855833189	Animal
37.28454722	4.252391675	Animal
37.28454722	2.351222784	Animal
37.32654722	1.698141519	Animal
37.34600556	1.790689485	Animal
37.32654722	3.000820654	Animal
37.32654722	1.949692094	Animal
37.34600556	1.649958545	Animal
37.28454722	3.423723756	Animal
37.3	2.459885035	Animal
37.31399167	3.088026553	Animal
37.40583611	2.289662561	Animal
37.71095556	2.776444827	Animal
37.25371111	2.752618269	Animal
37.25371111	2.718377289	Animal
37.31888611	3.312444795	Animal
37.37229722	2.368713225	Animal
37.40583611	3.501425243	Animal
37.40583611	2.831065708	Animal
37.25371111	1.562963807	Animal
37.32654722	2.144781447	Animal
37.25371111	2.567292446	Animal
37.40583611	1.607934775	Animal
37.25371111	1.411834138	Animal
37.40583611	2.113969279	Animal
37.32654722	0.765841554	Animal
37.40583611	2.329180126	Animal
37.25371111	2.801031782	Animal
37.32654722	3.333422292	Animal
37.32654722	2.930433486	Animal
37.29563056	3.167036398	Animal
37.40583611	2.30831618	Animal
37.29563056	2.678346997	Animal
37.40583611	1.881181206	Animal
37.25626	1.863661509	Animal
37.34600556	2.866728039	Animal
37.28737778	2.682188069	Animal
37.40583611	3.214496993	Animal
37.32783056	2.075499939	Animal
37.32240556	1.055862232	Animal
37.32654722	2.556762228	Animal
37.32654722	2.280903357	Animal
37.38953889	1.933656342	Animal
37.32654722	1.660430898	Animal
37.32654722	2.647272148	Animal
37.25371111	3.062650455	Animal
37.31146944	2.491967465	Animal
37.38953889	2.440617603	Animal
37.25371111	0.651852205	Animal
37.43306389	2.134132588	Animal
37.34600556	2.730010423	Animal
37.28771389	2.309986747	Animal
37.32783056	3.613591745	Animal
37.25371111	3.008292863	Animal
37.25371111	2.095137165	Animal
37.43306389	2.928146652	Animal
37.38953889	2.444887346	Animal
37.20910278	2.590059486	Animal
37.32654722	2.760610039	Animal
37.28771389	3.095486326	Animal
37.32654722	2.779634587	Animal
37.29563056	2.055569525	Animal
37.32654722	1.78752582	Animal
37.34600556	3.41018671	Animal
37.40583611	2.672139496	Animal
37.34600556	2.656533345	Animal
37.40583611	2.46865073	Animal
37.28737778	2.502425401	Animal
37.32654722	1.304014913	Animal
37.32654722	2.190768728	Animal
37.71095556	2.142386804	Animal
37.17932778	2.632867023	Animal
37.37229722	2.183865805	Animal
37.37229722	2.716931741	Animal
37.34600556	2.948722168	Animal
37.32654722	1.219368886	Animal
37.38953889	2.651784191	Animal
37.38953889	3.217904356	Animal
37.38953889	3.521606781	Animal
37.17907778	1.532139437	Animal
37.43306389	1.542146372	Animal
37.31399167	3.676056976	Animal
37.37229722	2.676625067	Animal
37.32654722	3.79753525	Animal
37.37229722	3.186204388	Animal
37.31146944	3.228032921	Animal
37.25371111	2.214326865	Animal
37.38953889	3.161460047	Animal
37.28771389	2.894278951	Animal
37.29563056	2.483033344	Animal
37.17907778	2.6462391	Animal
37.25371111	2.659563956	Animal
37.38953889	3.632086081	Animal
37.43306389	2.467269642	Animal
37.40583611	2.295685441	Animal
37.40583611	2.601264103	Animal
37.29330833	2.449272904	Animal
37.37229722	2.69059827	Animal
37.28771389	3.467577066	Animal
37.31146944	3.00958686	Animal
37.18823889	3.181400832	Animal
37.25371111	2.217918629	Animal
37.38953889	3.420376576	Animal
37.43306389	1.047296235	Animal
37.32654722	1.979848564	Animal
37.32654722	2.055557434	Animal
37.29330833	3.067536268	Animal
37.34600556	3.081925429	Animal
37.31399167	3.648106617	Animal
37.40583611	2.6101784	Animal
37.25371111	2.642951256	Animal
37.28771389	2.80270676	Animal
37.28771389	3.396725379	Animal
37.17907778	0.823560408	Animal
37.34600556	2.895740297	Animal
37.43306389	3.420054215	Animal
37.32240556	1.980971751	Animal
37.29330833	3.249757331	Animal
37.32783056	2.361498684	Animal
37.34600556	2.37829101	Animal
37.40583611	3.323979965	Animal
37.25371111	2.317166178	Animal
37.31146944	2.420932337	Animal
37.37229722	2.640782134	Animal
37.43306389	2.438966052	Animal
37.43155278	0.503275463	Animal
37.32654722	2.769099605	Animal
37.25371111	3.256484382	Animal
37.37229722	2.008554555	Animal
37.25371111	2.222103499	Animal
37.32654722	2.9471407	Animal
37.17907778	3.172496493	Animal
37.25371111	3.247086808	Animal
37.31888611	3.264024994	Animal
37.29563056	2.765164671	Animal
37.29563056	2.40028996	Animal
37.43306389	0.487436147	Animal
37.31399167	3.242172711	Animal
37.32654722	2.937021506	Animal
37.25371111	2.128741256	Animal
37.32654722	2.750682057	Animal
37.17907778	0.845666621	Animal
37.14837778	3.186058706	Animal
37.37229722	3.400958593	Animal
37.43306389	1.567919949	Animal
37.38953889	2.293913818	Animal
37.29330833	3.435395572	Animal
37.32654722	2.837515298	Animal
37.31146944	2.68194958	Animal
37.31399167	2.39134137	Animal
37.32654722	2.95274134	Animal
37.31399167	2.751661879	Animal
37.17907778	2.761193236	Animal
37.28454722	2.887599674	Animal
37.43306389	1.397705658	Animal
37.413825	1.655505332	Animal
37.40583611	2.383882584	Animal
37.29330833	2.971545134	Animal
37.31399167	3.2792536	Animal
37.32654722	3.539540458	Animal
37.40583611	3.463345472	Animal
37.28454722	3.134509812	Animal
37.31399167	2.635254408	Animal
37.17907778	1.668822139	Animal
37.17907778	2.187712718	Animal
37.17907778	3.599724324	Animal
37.31146944	3.072923751	Animal
37.31888611	3.274671331	Animal
37.17907778	2.31568962	Animal
37.17932778	2.516402622	Animal
37.32654722	2.020057379	Animal
37.32654722	2.420148972	Animal
37.34600556	2.85260177	Animal
37.28454722	2.985053285	Animal
37.32654722	2.479536765	Animal
37.17907778	2.992046728	Animal
37.17907778	2.485978496	Animal
37.17907778	2.755424363	Animal
37.28771389	3.156090129	Animal
37.14837778	2.736571589	Animal
37.37229722	2.854322334	Animal
37.32654722	3.06180045	Animal
37.34600556	3.518788317	Animal
37.413825	2.234464514	Animal
37.17907778	3.351251861	Animal
37.28454722	5.217800627	Animal
37.32654722	2.936731805	Animal
37.17907778	2.387348044	Animal
37.17907778	2.115399374	Animal
37.32654722	1.759612717	Animal
37.40583611	1.860837234	Animal
37.32654722	6.47501483	Animal
37.28454722	6.002499637	Animal
37.28454722	6.524458565	Animal
37.28454722	1.09212609	Animal
37.17907778	1.787401096	Animal
37.28454722	2.939018667	Animal
37.17907778	1.909777052	Animal
37.40583611	2.374802832	Animal
37.32980556	2.162581703	Animal
37.32654722	3.712197571	Animal
37.28454722	6.893564006	Animal
37.28454722	1.492912748	Animal
37.19090278	2.491040112	Animal
37.17907778	2.441543974	Animal
37.28454722	2.646873608	Animal
37.40583611	2.528914783	Animal
37.17907778	8.016524382	Animal
37.38953889	2.161876057	Animal
37.32654722	3.014309336	Animal
37.17907778	4.314931771	Animal
37.28454722	6.524207986	Animal
37.28454722	5.419171028	Animal
37.17907778	2.195505054	Animal
37.28454722	3.093315152	Animal
37.17907778	0.952010879	Animal
37.38953889	1.601186641	Animal
37.17907778	5.02058018	Animal
37.17907778	1.28990819	Animal
37.25371111	1.725414663	Animal
35.117	9.910117551	Plant
35.117	9.847331754	Plant
35.117	10.12131335	Plant
35.117	9.918389698	Plant
35.117	10.11548815	Plant
35.117	9.889832349	Plant
35.117	10.10821015	Plant
35.117	10.08892197	Plant
35.117	10.05139674	Plant
35.117	9.883576506	Plant
35.117	9.784311648	Plant
35.117	9.03688502	Plant
35.117	9.337799384	Plant
35.117	9.952428784	Plant
35.117	8.749587588	Plant
35.117	10.11505512	Plant
35.117	9.397494787	Plant
35.117	9.792112858	Plant
35.117	9.06951119	Plant
35.117	7.95133369	Plant
35.117	10.1235492	Plant
35.117	9.66334867	Plant
35.117	9.615429394	Plant
35.117	9.336665277	Plant
35.117	9.327703771	Plant
35.117	9.552450827	Plant
35.117	9.649685467	Plant
35.117	9.532627632	Plant
35.117	9.64585918	Plant
35.117	10.03747909	Plant
35.117	9.71098102	Plant
35.117	9.85167455	Plant
35.117	10.24103533	Plant
35.117	9.960422909	Plant
35.117	9.770690762	Plant
35.117	9.563074507	Plant
35.117	9.780056755	Plant
35.117	9.523575591	Plant
35.117	10.0592352	Plant
35.117	10.00612662	Plant
35.117	9.411045473	Plant
35.117	9.641054653	Plant
35.117	9.504472077	Plant
35.117	9.433817498	Plant
35.117	9.46701703	Plant
35.117	9.470957038	Plant
35.117	9.682729148	Plant
35.117	9.956098757	Plant
35.117	10.05137404	Plant
35.117	10.21993532	Plant
35.117	10.06795431	Plant
35.117	9.679929646	Plant
35.117	9.784037987	Plant
35.117	9.83465026	Plant
35.117	9.195139101	Plant
35.117	10.13527947	Plant
35.117	10.11548916	Plant
35.117	9.901308308	Plant
35.117	9.899339103	Plant
35.117	9.549503228	Plant
35.117	9.922571869	Plant
35.117	9.395385433	Plant
35.117	10.11437072	Plant
35.117	9.976982257	Plant
35.117	10.23957348	Plant
35.117	10.07785178	Plant
35.117	9.667219237	Plant
35.117	9.873729112	Plant
35.117	7.844946592	Plant
35.117	9.472716565	Plant
35.117	9.814623271	Plant
35.117	9.442502286	Plant
35.117	9.962343267	Plant
35.117	9.976494852	Plant
35.117	8.655924438	Plant
35.117	9.336370356	Plant
35.117	9.510392669	Plant
35.117	8.399855443	Plant
35.117	9.316790637	Plant
35.117	9.055630339	Plant
35.117	7.32825027	Plant
35.117	8.31095412	Plant
35.117	9.268965273	Plant
35.117	8.87902046	Plant
35.117	8.117073724	Plant
35.117	8.820791634	Plant
35.117	8.826702452	Plant
35.117	9.354205595	Plant
35.117	9.320513692	Plant
35.117	10.11451488	Plant
35.117	9.688671317	Plant
35.117	9.615107389	Plant
35.117	9.995235991	Plant
35.117	9.438727444	Plant
35.117	10.1927638	Plant
35.117	10.17313104	Plant
35.117	10.13161756	Plant
35.117	9.983142181	Plant
35.117	8.996507491	Plant
35.117	9.574275986	Plant
35.117	9.950767515	Plant
35.117	9.716211597	Plant
35.117	9.485749115	Plant
35.117	9.856668801	Plant
35.117	9.832321336	Plant
35.117	9.808669155	Plant
35.117	9.774537904	Plant
35.117	10.17086877	Plant
35.117	9.135573154	Plant
35.117	9.731419917	Plant
35.117	9.814184754	Plant
35.117	9.390878357	Plant
35.117	9.801142996	Plant
35.117	9.588008573	Plant
35.117	10.03486224	Plant
35.117	10.03037069	Plant
35.117	9.98610451	Plant
35.117	9.355485731	Plant
35.117	10.02065658	Plant
35.117	9.655002862	Plant
35.117	9.419553698	Plant
35.117	9.475284267	Plant
35.117	9.253939957	Plant
35.117	9.633894306	Plant
35.117	9.850979556	Plant
35.117	9.957591007	Plant
35.117	10.26065444	Plant
35.117	9.812769442	Plant
35.117	10.27596389	Plant
35.117	10.08234425	Plant
35.117	10.19557907	Plant
35.117	10.17283501	Plant
35.117	9.953110838	Plant
35.117	9.352280705	Plant
35.117	10.04106817	Plant
35.117	10.11118127	Plant
35.117	10.291575	Plant
35.117	10.19561923	Plant
35.117	10.14637021	Plant
35.117	9.755508981	Plant
35.117	10.01076154	Plant
35.117	10.12186029	Plant
35.117	10.11135445	Plant
35.117	9.581126496	Plant
35.117	10.0371498	Plant
35.117	10.06719107	Plant
35.117	9.584970747	Plant
35.117	9.979835856	Plant
35.117	10.22121084	Plant
35.117	9.331355556	Plant
35.117	10.16217022	Plant
35.117	10.20575532	Plant
35.117	10.30210149	Plant
35.117	10.08537782	Plant
35.117	10.11005489	Plant
35.117	9.856631548	Plant
35.117	9.031396651	Plant
35.117	10.16139588	Plant
35.117	9.95782879	Plant
35.117	9.981995432	Plant
35.117	9.642923368	Plant
35.117	10.12878433	Plant
35.117	9.32910733	Plant
35.117	9.779137933	Plant
35.117	10.04163706	Plant
35.117	10.20664621	Plant
35.117	9.975392877	Plant
35.117	10.01876719	Plant
35.117	9.963085968	Plant
35.117	10.17304312	Plant
35.117	10.11870946	Plant
35.117	9.89931082	Plant
35.117	10.02340425	Plant
35.117	10.05126085	Plant
35.117	9.874285962	Plant
35.117	10.03693765	Plant
35.117	9.814948061	Plant
35.117	10.16424085	Plant
35.117	8.733185525	Plant
35.117	9.664182401	Plant
35.117	9.929692803	Plant
35.117	9.603544639	Plant
35.117	10.13716612	Plant
35.117	10.24025054	Plant
35.117	10.2014033	Plant
35.117	10.10601514	Plant
35.117	10.06870308	Plant
35.117	8.861004844	Plant
35.117	9.044272012	Plant
35.117	8.376127933	Plant
35.117	9.578656047	Plant
35.117	10.07234633	Plant
35.117	9.088908403	Plant
35.117	10.02402673	Plant
35.117	9.405463881	Plant
35.117	9.435711846	Plant
35.117	9.230891095	Plant
35.117	9.038747729	Plant
35.117	8.731506315	Plant
35.117	9.271779317	Plant
35.117	10.18698753	Plant
35.117	8.95850235	Plant
35.117	9.822181591	Plant
35.117	9.075544863	Plant
35.117	9.932212504	Plant
35.117	7.063012426	Plant
35.117	9.891351503	Plant
35.117	8.792867369	Plant
35.117	9.177609022	Plant
35.117	8.168186342	Plant
35.117	9.095145586	Plant
35.117	9.432928477	Plant
35.117	8.316079376	Plant
35.117	8.077143391	Plant
35.117	9.093755712	Plant
35.117	5.655727984	Non-saline
35.117	5.190237852	Non-saline
35.117	5.417709735	Non-saline
35.117	5.709515448	Non-saline
35.117	5.909429205	Non-saline
35.117	5.398156933	Non-saline
35.117	6.167006277	Non-saline
35.117	6.298726103	Non-saline
35.117	5.91294095	Non-saline
35.117	5.579645686	Non-saline
35.117	10.17019722	Non-saline
35.117	10.20738729	Non-saline
35.117	10.22615041	Non-saline
35.117	10.20232313	Non-saline
35.117	10.19971708	Non-saline
35.117	9.946208842	Non-saline
35.117	10.23171658	Non-saline
35.117	10.23519699	Non-saline
35.117	10.17333868	Non-saline
35.117	10.0068416	Non-saline
35.117	10.22382908	Non-saline
35.117	10.20673778	Non-saline
35.117	10.1825324	Non-saline
35.117	9.837817268	Non-saline
35.117	10.24001118	Non-saline
35.117	10.14103736	Non-saline
35.117	10.19606978	Non-saline
35.117	10.13342163	Non-saline
35.117	10.25860331	Non-saline
35.117	10.1844159	Non-saline
35.117	10.22882401	Non-saline
35.117	9.811512663	Non-saline
35.117	10.23805296	Non-saline
35.117	10.16870535	Non-saline
35.117	10.0586535	Non-saline
35.117	10.3559457	Non-saline
35.117	10.27500017	Non-saline
35.117	10.32080874	Non-saline
35.117	9.871143218	Non-saline
35.117	10.19354955	Non-saline
35.117	10.22938764	Non-saline
35.117	10.05362324	Non-saline
35.117	10.27243706	Non-saline
35.117	10.16376861	Non-saline
35.117	10.16875	Non-saline
35.117	10.14364842	Non-saline
35.117	10.03803696	Non-saline
35.117	10.12210592	Non-saline
35.117	10.23779235	Non-saline
35.117	9.753401182	Non-saline
35.117	9.718880887	Non-saline
35.117	10.15072295	Non-saline
35.117	10.03665503	Non-saline
35.117	10.22040956	Non-saline
35.117	9.843360854	Non-saline
35.117	10.20658986	Non-saline
35.117	10.19738255	Non-saline
35.117	9.786650226	Non-saline
35.117	10.21697037	Non-saline
35.117	10.23943056	Non-saline
35.117	10.16656083	Non-saline
35.117	9.972388777	Non-saline
35.117	10.12539848	Non-saline
35.117	10.10240724	Non-saline
35.117	10.26732355	Non-saline
35.117	10.23020728	Non-saline
35.117	10.09177419	Non-saline
35.117	10.25334009	Non-saline
35.117	10.02115541	Plant
35.117	10.05947522	Plant
35.117	9.925507539	Plant
35.117	9.932702822	Plant
35.117	10.15490706	Plant
35.117	10.22632234	Plant
35.117	9.686265332	Plant
35.117	10.00933872	Plant
35.117	10.17475663	Plant
35.117	9.615248838	Plant
35.117	10.19111493	Plant
35.117	10.16921191	Plant
35.117	10.23446438	Plant
35.117	10.20863444	Plant
35.117	10.05005969	Plant
35.117	10.24212285	Plant
35.117	10.15953091	Plant
35.117	10.14822672	Plant
35.117	10.18272571	Plant
35.117	10.27708733	Plant
35.117	10.04594558	Plant
35.117	10.15933089	Plant
35.117	10.128338	Plant
35.117	10.1647491	Plant
35.117	10.10662998	Plant
