OO	Latitude	Location
799	58.322	Sediment
706	58.322	Sediment
670	58.322	Sediment
696	58.322	Sediment
724	58.322	Sediment
724	58.322	Sediment
674	58.322	Sediment
625	58.322	Sediment
635	58.322	Sediment
652	58.322	Sediment
654	58.322	Sediment
680	58.322	Sediment
610	58.322	Sediment
711	58.322	Sediment
641	58.322	Sediment
646	58.322	Sediment
634	58.322	Sediment
642	58.322	Sediment
435	58.322	Sediment
595	58.322	Sediment
804	58.322	Sediment
574	58.322	Sediment
185	58.22	Sediment
212	58.22	Sediment
337	58.22	Sediment
580	58.22	Sediment
153	58.22	Sediment
491	58.22	Sediment
159	58.22	Sediment
210	58.22	Sediment
175	58.22	Sediment
296	58.22	Sediment
608	58.22	Sediment
606	58.22	Sediment
463	58.22	Sediment
494	58.22	Sediment
212	58.22	Sediment
215	58.22	Sediment
449	23.18	Water
492	23.18	Water
518	23.18	Water
461	23.18	Sediment
900	23.14	Sediment
983	23.14	Water
472	22.85	Sediment
802	22.85	Water
779	22.85	Sediment
538	22.85	Sediment
403	22.95	Water
670	22.95	Water
494	22.95	Sediment
731	22.95	Water
835	22.94	Sediment
900	22.94	Sediment
420	22.94	Water
585	22.94	Hypersaline
465	22.94	Water
589	22.94	Hypersaline
1482	28.05944	Sediment
986	27.46042	Sediment
1109	27.46042	Sediment
374	26.999739	Sediment
456	27.460422	Sediment
1410	28.218692	Sediment
1361	27.828322	Sediment
1291	28.70523	Sediment
1366	28.70523	Sediment
994	28.757164	Sediment
1139	28.757164	Sediment
1012	28.765306	Sediment
1097	28.765306	Sediment
1077	28.757853	Sediment
1129	28.757853	Sediment
858	28.709925	Sediment
1084	28.709925	Sediment
1300	28.696767	Sediment
1278	28.696767	Sediment
912	28.738786	Sediment
1005	28.738786	Sediment
1242	28.719603	Sediment
1321	28.719603	Sediment
971	28.672508	Sediment
944	28.672508	Sediment
1149	28.713306	Sediment
1262	28.713306	Sediment
826	28.720005	Sediment
755	28.720005	Sediment
471	28.704972	Sediment
418	28.704972	Sediment
982	28.704972	Sediment
1182	28.704972	Sediment
841	28.745108	Sediment
829	28.745108	Sediment
1331	28.806806	Sediment
1193	28.806806	Sediment
953	28.667883	Sediment
933	28.667883	Sediment
1087	28.639058	Sediment
962	28.639058	Sediment
1508	28.834111	Sediment
1163	28.297258	Sediment
1461	28.293817	Sediment
1254	28.511	Sediment
1438	28.345175	Sediment
1377	28.345175	Sediment
1342	28.939914	Sediment
1322	28.939914	Sediment
1182	28.565414	Sediment
1376	28.473367	Sediment
1033	28.672706	Sediment
865	28.968861	Sediment
1312	28.87395	Sediment
1371	27.651172	Sediment
1177	28.265647	Sediment
1316	28.204853	Sediment
1486	27.528031	Sediment
1420	27.528031	Sediment
1336	28.11671	Sediment
1225	28.11671	Sediment
1148	28.343094	Sediment
1371	28.086583	Sediment
1267	27.887417	Sediment
1460	27.654381	Sediment
1259		Sediment
1467		Sediment
586	28.731703	Sediment
654	28.731703	Sediment
1281	28.734822	Sediment
1129	28.734822	Sediment
351	28.740483	Sediment
462	28.740483	Sediment
549	28.742303	Sediment
485	28.742303	Sediment
659	28.742525	Sediment
703	28.742525	Sediment
955	28.74491944	Sediment
944	28.74491944	Sediment
1274	28.557089	Sediment
1256	28.557089	Sediment
1369	28.580933	Sediment
1457	28.570086	Sediment
1614	28.672442	Sediment
1499	28.672442	Sediment
1377	28.70304444	Sediment
1237	28.70304444	Sediment
1263	28.710903	Sediment
1178	28.41556667	Sediment
1239	28.41556667	Sediment
1247	28.44705556	Sediment
1230	28.44705556	Sediment
1216	28.730175	Sediment
1228	28.730175	Sediment
996	28.688081	Sediment
1018	28.688081	Sediment
1092	28.575208	Sediment
1090	28.575208	Sediment
1255	28.51414444	Sediment
1238	28.51414444	Sediment
1113	28.32465833	Sediment
1141	28.32465833	Sediment
1489		Sediment
969	59.583	Sediment
973	59.583	Sediment
961	59.583	Sediment
984	59.583	Sediment
897	59.583	Sediment
933	59.583	Sediment
943	59.583	Sediment
996	59.583	Sediment
969	59.583	Sediment
911	59.583	Sediment
919	59.583	Sediment
982	59.583	Sediment
985	59.583	Sediment
955	59.583	Sediment
983	59.583	Sediment
