Chao1	Latitude	Location
1307.021277	58.322	Sediment
1132.226891	58.322	Sediment
1042.508475	58.322	Sediment
1084.828125	58.322	Sediment
1154.074627	58.322	Sediment
1124.079137	58.322	Sediment
1076.795082	58.322	Sediment
961.3839286	58.322	Sediment
1101.529412	58.322	Sediment
1036.373984	58.322	Sediment
1143.28125	58.322	Sediment
1122.262295	58.322	Sediment
1033.103093	58.322	Sediment
1287.3	58.322	Sediment
1055.28866	58.322	Sediment
1057.886792	58.322	Sediment
1012.230769	58.322	Sediment
1006.391304	58.322	Sediment
698.2222222	58.322	Sediment
899.5263158	58.322	Sediment
1404.109489	58.322	Sediment
926.4845361	58.322	Sediment
282.2285714	58.22	Sediment
354.6923077	58.22	Sediment
511.9428571	58.22	Sediment
991.5294118	58.22	Sediment
282.6	58.22	Sediment
866.2658228	58.22	Sediment
307.75	58.22	Sediment
307.5	58.22	Sediment
322.0967742	58.22	Sediment
550.4	58.22	Sediment
1030.653846	58.22	Sediment
1202.717647	58.22	Sediment
831.3918919	58.22	Sediment
849.8333333	58.22	Sediment
387.525	58.22	Sediment
442.9411765	58.22	Sediment
731.0923077	23.18	Water
645.0133333	23.18	Water
750.4776119	23.18	Water
746.9295775	23.18	Sediment
1359.307229	23.14	Sediment
1483.627329	23.14	Water
668.0833333	22.85	Sediment
1040.328859	22.85	Water
1023.221429	22.85	Sediment
838.1234568	22.85	Sediment
702.25	22.95	Water
793.7589286	22.95	Water
717.875	22.95	Sediment
986.6782609	22.95	Water
1551.123077	22.94	Sediment
1178.981707	22.94	Sediment
664	22.94	Water
660.7211538	22.94	Hypersaline
763.5	22.94	Water
743.7272727	22.94	Hypersaline
2542.003367	28.05944	Sediment
1187.861702	27.46042	Sediment
1399.47541	27.46042	Sediment
389.4	26.999739	Sediment
675.3103448	27.460422	Sediment
2580.038911	28.218692	Sediment
2607.787234	27.828322	Sediment
2434.559671	28.70523	Sediment
2715.812766	28.70523	Sediment
1827.281609	28.757164	Sediment
2145.449275	28.757164	Sediment
2085.226994	28.765306	Sediment
2435.855346	28.765306	Sediment
2351.00625	28.757853	Sediment
2383.017143	28.757853	Sediment
2056.761062	28.709925	Sediment
2472.553459	28.709925	Sediment
2589.959641	28.696767	Sediment
2724.719577	28.696767	Sediment
1783.673077	28.738786	Sediment
2120.827815	28.738786	Sediment
2593.418848	28.719603	Sediment
2523.965368	28.719603	Sediment
1882.672727	28.672508	Sediment
1764.51497	28.672508	Sediment
2341.664975	28.713306	Sediment
2513.917808	28.713306	Sediment
1589.95	28.720005	Sediment
1593.330275	28.720005	Sediment
778.5428571	28.704972	Sediment
676.2459016	28.704972	Sediment
1895.733766	28.704972	Sediment
1943.581081	28.704972	Sediment
1563.879433	28.745108	Sediment
1408.90411	28.745108	Sediment
2578.404348	28.806806	Sediment
2333.497409	28.806806	Sediment
1886.898204	28.667883	Sediment
1937.131579	28.667883	Sediment
2263.397727	28.639058	Sediment
1967.493506	28.639058	Sediment
2916.632184	28.834111	Sediment
2101.372449	28.297258	Sediment
2857.413934	28.293817	Sediment
2061.050633	28.511	Sediment
2455.34375	28.345175	Sediment
2566.613445	28.345175	Sediment
2655.782609	28.939914	Sediment
2296.886719	28.939914	Sediment
2237.679612	28.565414	Sediment
2351.562016	28.473367	Sediment
1639.876923	28.672706	Sediment
1453.390411	28.968861	Sediment
2412.224215	28.87395	Sediment
2134.003584	27.651172	Sediment
2081.933333	28.265647	Sediment
2477.283186	28.204853	Sediment
2872.177866	27.528031	Sediment
2647.744	27.528031	Sediment
2456.54065	28.11671	Sediment
1780.458015	28.11671	Sediment
1931.19797	28.343094	Sediment
2765.388128	28.086583	Sediment
2438.768116	27.887417	Sediment
2838.481481	27.654381	Sediment
2086.369295		Sediment
2709.03663		Sediment
892.9722222	28.731703	Sediment
1198.384615	28.731703	Sediment
2701.311881	28.734822	Sediment
2197	28.734822	Sediment
726.6097561	28.740483	Sediment
790.4457831	28.740483	Sediment
1014	28.742303	Sediment
826.0487805	28.742303	Sediment
1157.342857	28.742525	Sediment
1315.009524	28.742525	Sediment
1930.263158	28.74491944	Sediment
1735.796296	28.74491944	Sediment
2377.850679	28.557089	Sediment
2340.073394	28.557089	Sediment
2488.148148	28.580933	Sediment
2651.173745	28.570086	Sediment
3006.58042	28.672442	Sediment
2685.537102	28.672442	Sediment
2772.798283	28.70304444	Sediment
2381.423256	28.70304444	Sediment
2535.25	28.710903	Sediment
2337.106061	28.41556667	Sediment
2326.691943	28.41556667	Sediment
2346.804444	28.44705556	Sediment
2472.50495	28.44705556	Sediment
2640.114583	28.730175	Sediment
2308.042194	28.730175	Sediment
1825.616667	28.688081	Sediment
1902.162791	28.688081	Sediment
1747.952381	28.575208	Sediment
1539.129032	28.575208	Sediment
2187.717842	28.51414444	Sediment
2406.930348	28.51414444	Sediment
2127.107143	28.32465833	Sediment
2237.5	28.32465833	Sediment
2982.166667		Sediment
1736.688742	59.583	Sediment
1665.514451	59.583	Sediment
1574.805714	59.583	Sediment
1732.517857	59.583	Sediment
1506.461538	59.583	Sediment
1648.861842	59.583	Sediment
1759.34507	59.583	Sediment
1803.506173	59.583	Sediment
1657.383234	59.583	Sediment
1658.284672	59.583	Sediment
1548.17284	59.583	Sediment
1523.809278	59.583	Sediment
1830.006536	59.583	Sediment
1780.02	59.583	Sediment
1858.019231	59.583	Sediment
1858.904762	59.583	Sediment
1510.152318	59.583	Sediment
1550.139535	59.583	Sediment
1479.559006	59.583	Sediment
1672.8	59.583	Sediment
1480.321918	59.583	Sediment
1522.931298	59.583	Sediment
1611.730769	59.583	Sediment
1589.565789	59.583	Sediment
1559.753521	59.583	Sediment
1561.162393	59.583	Sediment
1561.520548	59.583	Sediment
1654.857143	59.583	Sediment
1634.717949	59.583	Sediment
1483.780488	59.583	Sediment
831.0441176	78.243	Sediment
760.0625	78.243	Sediment
628.5555556	78.243	Sediment
835	78.243	Sediment
630.2647059	78.243	Sediment
650.6792453	78.243	Sediment
713.015873	78.243	Sediment
736.2258065	78.243	Sediment
897.183908	78.243	Sediment
908.4	78.243	Sediment
1057.379747	78.237	Sediment
945.1884058	78.237	Sediment
907.0666667	78.237	Sediment
970.8961039	78.237	Sediment
1004.378788	78.237	Sediment
999.010989	78.237	Sediment
