ID	group
1240.2604TCDNA	"[4,5)"
1222.B2.5.13.06	"[4,5)"
1235.sp1560	"[4,5)"
1235.sp0703	"[4,5)"
1222.B3.5.8.06	"[4,5)"
1235.sp1261	"[4,5)"
1883.2011.487.Crump.Artic.LTREB.main.lane4.NoIndex	"[4,5)"
1235.sp0722	"[4,5)"
1240.1305T	"[4,5)"
1235.sp1012	"[4,5)"
1222.B4.5.16.06	"[4,5)"
1235.sp1010	"[4,5)"
1235.sp1288	"[4,5)"
1222.B6.5.9.06	"[4,5)"
662.M24	"[4,5)"
1235.sp1389	"[4,5)"
1235.sp1347	"[4,5)"
1235.sp1273	"[4,5)"
1235.sp1016	"[4,5)"
1235.sp1529	"[4,5)"
1235.sp1631	"[4,5)"
1240.2004BCDNA	"[4,5)"
723.AcidCtrl3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[4,5)"
1235.sp1617	"[4,5)"
1235.sp0740	"[4,5)"
1235.sp1007	"[4,5)"
1235.sp0714	"[4,5)"
1235.sp1547	"[4,5)"
1240.2206BCDNA	"[4,5)"
1222.B1.5.17.06	"[4,5)"
1235.sp0702	"[4,5)"
1235.sp1029	"[4,5)"
1235.sp1648	"[4,5)"
723.C9.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[4,5)"
1235.sp1018	"[4,5)"
861.X60.dec08	"[4,5)"
1235.sp1315	"[4,5)"
723.AcidCtrl3.L3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[4,5)"
1235.sp1310	"[4,5)"
1235.sp0379	"[4,5)"
1222.B2.5.21.06	"[4,5)"
1235.sp1020	"[4,5)"
1222.B1.5.12.06	"[4,5)"
1235.sp1013	"[4,5)"
2080.S39D60.85	"[4,5)"
1235.sp0755	"[4,5)"
1240.0710B	"[4,5)"
723.AcidLow2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[4,5)"
1235.sp1649	"[4,5)"
1235.sp1399	"[4,5)"
1235.sp1927	"[4,5)"
1222.B5.5.14.06	"[4,5)"
1235.sp0753	"[4,5)"
1235.sp1004	"[4,5)"
1222.B3.5.19.06	"[4,5)"
1235.sp0705	"[4,5)"
1240.0704B	"[4,5)"
1235.sp1376	"[4,5)"
1240.0505TCDNA	"[4,5)"
1883.2011.534.Crump.Artic.LTREB.main.lane4.NoIndex	"[4,5)"
1235.sp1342	"[4,5)"
1235.sp1006	"[4,5)"
1222.B2.5.15.06	"[4,5)"
1235.sp0724	"[4,5)"
1235.sp0733	"[4,5)"
1235.sp1543	"[4,5)"
1235.sp1647	"[4,5)"
1673.MBS0428.1	"[4,5)"
1240.0707T	"[4,5)"
1235.sp1017	"[4,5)"
1883.2011.485.Crump.Artic.LTREB.main.lane4.NoIndex	"[4,5)"
1235.sp1163	"[4,5)"
1235.sp1588	"[4,5)"
1222.B3.5.15.06	"[4,5)"
1673.MBS105.2	"[4,5)"
1235.sp0756	"[4,5)"
1240.0806TCDNA	"[4,5)"
1240.2704T	"[4,5)"
1235.sp1298	"[4,5)"
